Ticker,avg_cum_return,percentage_cum
TRENT,0.5578286601028339,55.78286601028339
M&M,0.3228331036468634,32.28331036468634
BAJAJ-AUTO,0.2822998365386259,28.229983653862597
BHARTIARTL,0.2775456965051357,27.754569650513574
ONGC,0.2679317652099663,26.793176520996635
BPCL,0.2639563308851272,26.39563308851272
BEL,0.2638168848996557,26.381688489965576
SHRIRAMFIN,0.256063407456622,25.6063407456622
SUNPHARMA,0.2130594145673358,21.30594145673359
POWERGRID,0.20576420379757,20.576420379757
